locId,country,region,city,postalCode,latitude,longitude,metroCode,areaCode
460120,IN,24,Suratgarh,335804,29.3167,73.9000,"",""
460121,IN,09,Bardoli,394601,21.1167,73.1167,"",""
460122,IN,09,Ankleshwar,394116,21.6000,73.0000,"",""
460123,IN,10,Ambala,136118,30.3783,76.7808,"",""
460124,IN,10,Jind,126102,29.3167,76.3167,"",""
460125,IN,24,Pali,306401,25.7667,73.3333,"",""
460126,IN,09,Bhayavadar,"",21.8500,70.2500,"",""
460127,IN,09,Ahmedabad,380023,23.0333,72.6167,"",""
460128,IN,28,Kolkata,700027,22.5697,88.3697,"",""
460129,IN,23,Jalandhar,144701,31.3256,75.5792,"",""
460130,IN,12,Jammu,181133,32.7333,74.8667,"",""
460131,IN,35,Hoshangabad,461001,22.7500,77.7167,"",""
460132,IN,35,Gwalior,474002,26.2236,78.1792,"",""
460133,IN,02,Warangal,506001,18.0000,79.5833,"",""
460134,IN,13,Kannur,670501,11.8667,75.3653,"",""
460135,IN,13,Kottayam,686560,9.5833,76.5167,"",""
460136,IN,24,Jodhpur,342005,26.2867,73.0300,"",""
460137,IN,38,Dhanbad,826004,23.8000,86.4500,"",""
460138,IN,24,Jodhpur,342304,26.2867,73.0300,"",""
460139,IN,16,Wardha,442001,20.7500,78.6167,"",""
460140,IN,36,Mathura,281001,27.5000,77.6833,"",""
460141,IN,16,Chandrapur,442402,19.9500,79.3000,"",""
460142,IN,09,Anand,388306,22.5667,72.9333,"",""
460143,IN,09,Surat,394110,20.9667,72.9000,"",""
460144,IN,25,Kumbakonam,612001,10.9667,79.3833,"",""
460145,IN,02,Guntur,522413,16.3000,80.4500,"",""
460146,IN,02,Amalapuram,533201,16.5833,82.0167,"",""
460147,IN,02,Warangal,506222,18.0000,79.5833,"",""
460148,IN,26,Agartala,799001,23.8364,91.2750,"",""
460149,IN,24,Jodhpur,342003,26.2867,73.0300,"",""
460150,IN,24,Jodhpur,342011,26.2867,73.0300,"",""
460151,IN,23,Jalandhar,144008,31.3256,75.5792,"",""
460152,IN,09,Nadiad,387002,22.7000,72.8667,"",""
460153,IN,13,Thrissur,679531,10.5167,76.2167,"",""
460154,IN,13,Ernakulam,686662,9.9833,76.2833,"",""
460155,IN,13,Kottayam,686531,9.5833,76.5167,"",""
460156,IN,13,Ernakulam,682304,9.9833,76.2833,"",""
460157,IN,25,Chennai,600092,13.0833,80.2833,"",""
460158,IN,19,Bangalore,560026,12.9833,77.5833,"",""
460159,IN,16,Ulhasnagar,421004,19.2167,73.1500,"",""
460160,IN,09,Vadodara,390008,22.3000,73.2000,"",""
460161,IN,35,Bhopal,462042,23.2667,77.4000,"",""
460162,IN,35,Gwalior,474020,26.2236,78.1792,"",""
460163,IN,16,Sangli,416414,16.8667,74.5667,"",""
460164,IN,09,Valsad,396125,20.6333,72.9333,"",""
460165,IN,35,Bhopal,462021,23.2667,77.4000,"",""
460166,IN,35,Hoshangabad,461005,22.7500,77.7167,"",""
460167,IN,13,Ernakulam,682308,9.9833,76.2833,"",""
460168,IN,13,Tiruvalla,689110,9.3833,76.5667,"",""
460169,IN,25,Chennai,600044,13.0833,80.2833,"",""
460170,IN,25,Kovilpatti,628501,9.1667,77.8667,"",""
460171,IN,25,Tiruvannamalai,606802,12.2167,79.0667,"",""
460172,IN,22,Karaikal,609602,10.9167,79.8333,"",""
460173,IN,38,Jamshedpur,831001,22.8000,86.1833,"",""
460174,IN,19,Gulbarga,585102,17.3333,76.8333,"",""
460175,IN,25,Erode,638111,11.3500,77.7333,"",""
460176,IN,25,Coimbatore,641042,10.9925,76.9614,"",""
460177,IN,36,Agra,282004,27.1833,78.0167,"",""
460178,IN,16,Pune,411044,18.5333,73.8667,"",""
460179,IN,16,Nasik,422011,19.9833,73.8000,"",""
460180,IN,16,Nasik,422101,19.9833,73.8000,"",""
460181,IN,09,Gandhinagar,382022,23.2167,72.6833,"",""
460182,IN,35,Dewas,455001,22.9667,76.0667,"",""
460183,IN,23,Khanna,141401,30.7044,76.2231,"",""
460184,IN,10,Sirsa,125055,29.5333,75.0167,"",""
460185,IN,19,Belgaum,590010,15.8667,74.5000,"",""
460186,IN,02,Nellore,524004,14.4333,79.9667,"",""
460187,IN,13,Trivandrum,695002,8.5069,76.9569,"",""
460188,IN,25,Thanjavur,613009,10.8000,79.1500,"",""
460189,IN,25,Neyveli,607803,11.5333,79.4833,"",""
460190,IN,13,Kannur,670008,11.8667,75.3653,"",""
460191,IN,37,Raipur,493195,21.2333,81.6333,"",""
460192,IN,35,Jabalpur,482001,23.1667,79.9500,"",""
460193,IN,19,Hubli,580032,15.3500,75.1667,"",""
460194,IN,13,Ernakulam,682301,9.9833,76.2833,"",""
460195,IN,13,Thrissur,680507,10.5167,76.2167,"",""
460196,IN,16,Nagpur,440024,21.1500,79.1000,"",""
460197,IN,09,Vadodara,391320,22.3000,73.2000,"",""
460198,IN,28,Kolkata,700046,22.5697,88.3697,"",""
460199,IN,28,Haldia,721602,22.0253,88.0583,"",""
460200,IN,16,Pune,411023,18.5333,73.8667,"",""
460201,IN,16,Pune,411027,18.5333,73.8667,"",""
460202,IN,16,Pune,410052,18.5333,73.8667,"",""
460203,IN,16,Pune,411003,18.5333,73.8667,"",""
460204,IN,16,Pune,411051,18.5333,73.8667,"",""
460205,IN,16,Pune,410222,18.5333,73.8667,"",""
460206,IN,19,Bangalore,560092,12.9833,77.5833,"",""
460207,IN,34,Begusarai,851117,25.4167,86.1333,"",""
460208,IN,25,Chennai,600064,13.0833,80.2833,"",""
460209,IN,28,Kolkata,700110,22.5697,88.3697,"",""
460210,IN,02,Hyderabad,500067,17.3753,78.4744,"",""
460211,IN,13,Kasaragod,671542,12.5000,75.0000,"",""
460212,IN,02,Hyderabad,500093,17.3753,78.4744,"",""
460213,IN,09,Ahmedabad,382325,23.0333,72.6167,"",""
460214,IN,09,Amreli,365541,21.6167,71.2333,"",""
460215,IN,10,Gurgaon,122105,28.4667,77.0333,"",""
460216,IN,35,Indore,452013,22.7167,75.8333,"",""
460217,IN,13,Trivandrum,695001,8.5069,76.9569,"",""
460218,IN,02,Srikakulam,532440,18.3000,83.9000,"",""
460219,IN,35,Gwalior,474009,26.2236,78.1792,"",""
460220,IN,24,Jodhpur,342010,26.2867,73.0300,"",""
460221,IN,36,Allahabad,211001,25.4500,81.8500,"",""
460222,IN,02,Nizamabad,503001,18.6667,78.1167,"",""
460223,IN,28,Bolpur,731204,23.6667,87.7167,"",""
460224,IN,36,Muzaffarnagar,251001,29.4667,77.6833,"",""
460225,IN,34,Muzaffarpur,842001,26.1167,85.4000,"",""
460226,IN,13,Kollam,691001,8.8806,76.5917,"",""
460227,IN,25,Dharapuram,638656,10.7333,77.5167,"",""
460228,IN,11,Shimla,175101,31.1033,77.1722,"",""
460229,IN,18,Shillong,793008,25.5756,91.8731,"",""
460230,CN,07,Fuzhou,350015,26.0614,119.3061,"",""
460231,IN,13,Pathanamthitta,689643,9.2667,76.7833,"",""
460232,IN,13,Kollam,691536,8.8806,76.5917,"",""
460233,IN,13,Alleppey,688012,9.4942,76.3275,"",""
460234,IN,13,Ernakulam,682305,9.9833,76.2833,"",""
460235,IN,13,Calicut,673328,11.2500,75.7667,"",""
460236,IN,23,Ludhiana,141003,30.9000,75.8500,"",""
460237,IN,23,Ludhiana,141016,30.9000,75.8500,"",""
460238,IN,23,Ludhiana,141013,30.9000,75.8500,"",""
460239,IN,23,Sirhind,140405,30.6456,76.3825,"",""
460240,IN,19,Bangalore,562157,12.9833,77.5833,"",""
460241,IN,19,Bangalore,581347,12.9833,77.5833,"",""
460242,IN,21,Cuttack,753004,20.5000,85.8333,"",""
460243,IN,21,Bhubaneswar,751020,20.2333,85.8333,"",""
460244,ID,32,Palembang,30113,-2.9167,104.7500,"",""
460245,ID,07,Surakarta,57383,-7.5561,110.8317,"",""
460246,CN,22,Beijing,100059,39.9289,116.3883,"",""
460247,CN,04,Suzhou,215164,31.3041,120.5954,"",""
460248,CN,04,Suzhou,215128,31.3041,120.5954,"",""
460249,CN,04,Wuxi,214117,31.5689,120.2886,"",""
460250,CN,04,Nanjing,210036,32.0617,118.7778,"",""
460251,IN,28,Kolkata,700038,22.5697,88.3697,"",""
460252,MY,12,Petaling Jaya,47400,3.1296,101.6274,"",""
460253,MY,06,Kuantan,25150,3.7686,103.2328,"",""
460254,MY,03,Pasir Mas,17010,6.0493,102.1399,"",""
460255,MY,01,Johor Bahru,80300,1.4757,103.7537,"",""
460256,MY,06,Raub,27500,3.7899,101.8570,"",""
460257,MY,12,Kuala Kubu Bharu,44000,3.3860,101.5488,"",""
460258,MY,05,Seremban,70400,2.7486,101.9435,"",""
460259,MY,09,Balik Pulau,11000,5.3520,100.2824,"",""
460260,IN,25,Trichy,620008,10.8050,78.6856,"",""
460261,IN,25,Chennai,600073,13.0833,80.2833,"",""
460262,PK,05,Karachi,75000,24.9056,67.0822,"",""
460263,PK,07,Gilgit,15100,35.2446,73.9909,"",""
460264,MY,09,Nibong Tebal,14300,5.2141,100.4518,"",""
460265,MY,14,Kuala Lumpur,60000,3.1456,101.6450,"",""
460266,MY,12,Petaling Jaya,46200,3.0832,101.6407,"",""
460267,CN,32,Chengdu,610036,30.6667,104.0667,"",""
460268,CN,32,Chengdu,610100,30.6667,104.0667,"",""
460269,CN,32,Deyang,618000,31.1302,104.3820,"",""
460270,CN,33,Chongqing,400020,29.5628,106.5528,"",""
460271,CN,32,Mianyang,621000,31.4593,104.7542,"",""
460272,KR,13,Suwon,441440,37.2911,127.0089,"",""
460273,ID,04,Jakarta,13330,-6.1744,106.8294,"",""
460274,ID,04,Jakarta,11840,-6.1744,106.8294,"",""
460275,ID,04,Jakarta,12820,-6.1744,106.8294,"",""
460276,ID,04,Jakarta,13730,-6.1744,106.8294,"",""
460277,ID,04,Jakarta,13210,-6.1744,106.8294,"",""
460278,ID,30,Bandung,14041,-6.9039,107.6186,"",""
460279,ID,30,Bekasi,17147,-6.2349,106.9896,"",""
460280,ID,30,Tangerang,15414,-6.1781,106.6300,"",""
460281,ID,04,Jakarta,13470,-6.1744,106.8294,"",""
460282,ID,04,Jakarta,10420,-6.1744,106.8294,"",""
460283,ID,04,Jakarta,12720,-6.1744,106.8294,"",""
460284,ID,04,Jakarta,14410,-6.1744,106.8294,"",""
460285,ID,04,Jakarta,11750,-6.1744,106.8294,"",""
460286,ID,04,Jakarta,12220,-6.1744,106.8294,"",""
460287,ID,04,Jakarta,12450,-6.1744,106.8294,"",""
460288,ID,30,Tangerang,15413,-6.1781,106.6300,"",""
460289,ID,04,Jakarta,12730,-6.1744,106.8294,"",""
460290,ID,04,Jakarta,11170,-6.1744,106.8294,"",""
460291,ID,04,Jakarta,12610,-6.1744,106.8294,"",""
460292,ID,04,Jakarta,13340,-6.1744,106.8294,"",""
460293,ID,04,Jakarta,11520,-6.1744,106.8294,"",""
460294,ID,04,Jakarta,13220,-6.1744,106.8294,"",""
460295,ID,04,Jakarta,12810,-6.1744,106.8294,"",""
460296,ID,04,Jakarta,14310,-6.1744,106.8294,"",""
460297,ID,04,Jakarta,12790,-6.1744,106.8294,"",""
460298,ID,30,Tangerang,15417,-6.1781,106.6300,"",""
460299,ID,30,Bekasi,17412,-6.2349,106.9896,"",""
460300,ID,04,Jakarta,13260,-6.1744,106.8294,"",""
460301,ID,30,Tangerang,15229,-6.1781,106.6300,"",""
460302,ID,30,Tangerang,15318,-6.1781,106.6300,"",""
460303,ID,30,Depok,16514,-6.3433,106.4989,"",""
460304,ID,04,Jakarta,13830,-6.1744,106.8294,"",""
460305,ID,30,Tangerang,15416,-6.1781,106.6300,"",""
460306,ID,30,Tangerang,15157,-6.1781,106.6300,"",""
460307,ID,04,Jakarta,12150,-6.1744,106.8294,"",""
460308,NZ,F1,Tauranga,3011,-37.6861,176.1667,"",""
460309,IN,35,Raipur,492009,22.7500,77.7833,"",""
460310,IN,19,Mysore,570018,12.3072,76.6497,"",""
460311,TH,02,Chiang Mai,50100,18.7904,98.9847,"",""
460312,TH,41,Phayao,56130,19.3302,100.2497,"",""
460313,TH,40,Bangkok,27000,13.7540,100.5014,"",""
460314,TH,80,Khlong Hat,"",13.4518,102.2982,"",""
460315,TH,40,Bangkok,58120,13.7540,100.5014,"",""
460316,TH,07,Phrae,54140,17.9794,100.0533,"",""
460317,TH,07,Phrae,54000,18.1500,100.1333,"",""
460318,TH,07,Long,54150,18.0747,99.8303,"",""
460319,TH,07,Phrae,54130,18.0500,100.1167,"",""
460320,TH,04,Nan,55000,18.7833,100.7833,"",""
460321,TH,04,Nan,55110,18.5667,100.7500,"",""
460322,TH,40,Bangkok,80160,13.7540,100.5014,"",""
460323,TH,63,Krabi,81170,8.0726,98.9105,"",""
460324,TH,63,Krabi,81110,8.3833,98.7167,"",""
460325,TH,63,Krabi,81130,8.0667,99.0000,"",""
460326,TH,63,Krabi,81150,7.5500,99.0833,"",""
460327,TH,62,Phuket,83120,7.9167,98.3500,"",""
460328,TH,59,Ranong,85120,9.5833,98.6000,"",""
460329,TH,65,Trang,92140,7.5267,99.5933,"",""
460330,TH,65,Trang,92190,7.5582,99.6105,"",""
460331,TH,65,Trang,92110,7.4167,99.5167,"",""
460332,TH,65,Trang,92170,7.5667,99.6833,"",""
460333,TH,40,Bangkok,86160,13.7540,100.5014,"",""
460334,TH,58,Chumphon,86100,10.5000,99.1667,"",""
460335,TH,40,Bangkok,84150,13.7540,100.5014,"",""
460336,TH,40,Bangkok,84210,13.7540,100.5014,"",""
460337,TH,41,Phayao,56110,19.5239,100.2992,"",""
460338,TH,41,Phayao,56120,19.3302,100.2497,"",""
460339,TH,05,Lamphun,51130,18.3147,98.8175,"",""
460340,TH,40,Bangkok,66130,13.7540,100.5014,"",""
460341,TH,40,Bangkok,73140,13.8667,100.1917,"",""
460342,TH,40,Bangkok,47180,13.7540,100.5014,"",""
460343,CN,28,Tianjin,300450,39.1422,117.1767,"",""
460344,CN,10,Shijiazhuang,050000,39.0728,114.8731,"",""
460345,CN,02,Jinhua,321017,29.1068,119.6442,"",""
460346,CN,22,Beijing,100098,39.9289,116.3883,"",""
460347,CN,03,Nanchang,330006,28.5500,115.9333,"",""
460348,KR,11,Seoul,158818,37.5985,126.9783,"",""
460349,KR,11,Seoul,138796,37.5985,126.9783,"",""
460350,KR,11,Seoul,472010,37.5985,126.9783,"",""
460351,KR,13,Suwon,443702,37.2911,127.0089,"",""
460352,KR,11,Seoul,156786,37.5985,126.9783,"",""
460353,KR,11,Seoul,152130,37.5985,126.9783,"",""
460354,KR,11,Seoul,158822,37.5985,126.9783,"",""
460355,KR,15,Daegu,706955,35.8703,128.5911,"",""
460356,KR,01,Jeju,690825,33.5097,126.5219,"",""
460357,AU,02,Gemalla,"",-33.5333,149.8333,"",""
460358,NZ,F9,New Plymouth,4378,-38.9105,174.6847,"",""
460359,NZ,F8,Dipton,9791,-45.9097,168.4293,"",""
460360,NZ,E7,Auckland,2585,-36.9896,175.1648,"",""
460361,NZ,G3,Haast,7844,-43.8620,169.0035,"",""
460362,IN,23,Amritsar,143401,31.6331,74.8656,"",""
460363,NZ,E7,Auckland,0913,-36.8667,174.7667,"",""
460364,IN,28,Howrah,711101,22.5892,88.3103,"",""
460365,ID,30,Cilegon,42443,-6.2111,106.3028,"",""
460366,ID,30,Bogor,16000,-6.5944,106.7892,"",""
460367,ID,04,Jakarta,10130,-6.1744,106.8294,"",""
460368,ID,04,Jakarta,10540,-6.1744,106.8294,"",""
460369,ID,30,Sukabumi,43152,-6.9181,106.9267,"",""
460370,ID,30,Bandung,40261,-6.9039,107.6186,"",""
460371,ID,30,Cirebon,45132,-6.7063,108.5570,"",""
460372,ID,30,Cilegon,42421,-6.2111,106.3028,"",""
460373,ID,30,Bekasi,17000,-6.2349,106.9896,"",""
460374,ID,30,Bekasi,17550,-6.2349,106.9896,"",""
460375,ID,30,Depok,16432,-6.3433,106.4989,"",""
460376,ID,30,Bogor,16137,-6.5944,106.7892,"",""
460377,ID,04,Jakarta,12940,-6.1744,106.8294,"",""
460378,ID,30,Bogor,16141,-6.5944,106.7892,"",""
460379,ID,04,Jakarta,11560,-6.1744,106.8294,"",""
460380,ID,30,Depok,16512,-6.3433,106.4989,"",""
460381,ID,04,Jakarta,12870,-6.1744,106.8294,"",""
460382,ID,07,Boyolali,57372,-7.5331,110.5958,"",""
460383,ID,07,Solo,57100,-7.5561,110.8317,"",""
460384,ID,07,Kebumen,54392,-7.3233,109.6008,"",""
460385,ID,30,Bandung,40291,-6.9039,107.6186,"",""
460386,ID,30,Cimahi,40534,-6.6983,107.2753,"",""
460387,ID,30,Cianjur,43211,-6.8222,107.1394,"",""
460388,ID,30,Bandung,40194,-6.9039,107.6186,"",""
460389,ID,30,Bandung,40212,-6.9039,107.6186,"",""
460390,ID,04,Jakarta,45562,-6.1744,106.8294,"",""
460391,ID,30,Cirebon,45100,-6.7063,108.5570,"",""
460392,ID,30,Kuningan,45553,-6.9758,108.4831,"",""
460393,ID,04,Jakarta,10350,-6.1744,106.8294,"",""
460394,ID,02,Denpasar,80364,-8.6500,115.2167,"",""
460395,ID,30,Bogor,16112,-6.5944,106.7892,"",""
460396,ID,04,Jakarta,12510,-6.1744,106.8294,"",""
460397,ID,04,Jakarta,11850,-6.1744,106.8294,"",""
460398,ID,30,Depok,16411,-6.3433,106.4989,"",""
460399,ID,30,Tangerang,15730,-6.1781,106.6300,"",""
460400,ID,04,Jakarta,10340,-6.1744,106.8294,"",""
460401,ID,08,Surabaya,60282,-7.2492,112.7508,"",""
460402,ID,30,Depok,16425,-6.3433,106.4989,"",""
460403,ID,04,Jakarta,12550,-6.1744,106.8294,"",""
460404,ID,30,Bekasi,17422,-6.2349,106.9896,"",""
460405,CN,19,Shenyang,110003,41.7922,123.4328,"",""
460406,CN,19,Shenyang,110004,41.7922,123.4328,"",""
460407,CN,19,Shenyang,110005,41.7922,123.4328,"",""
460408,CN,30,Zhongshan,528459,21.3226,110.5829,"",""
460409,CN,30,Shantou,515000,23.4522,116.0922,"",""
460410,CN,30,Shenzhen,518010,22.5333,114.1333,"",""
460411,CN,30,Shenzhen,500500,22.5333,114.1333,"",""
460412,CN,30,Shenzhen,518006,22.5333,114.1333,"",""
460413,CN,30,Dongguan,523009,23.0333,113.7167,"",""
460414,CN,30,Guangzhou,510820,23.1167,113.2500,"",""
460415,CN,30,Guangzhou,510290,23.1167,113.2500,"",""
460416,CN,30,Guangzhou,510130,23.1167,113.2500,"",""
460417,CN,30,Guangzhou,510760,23.1167,113.2500,"",""
460418,CN,30,Dongguan,523928,23.0333,113.7167,"",""
460419,CN,30,Zhongshan,528463,21.3226,110.5829,"",""
460420,CN,30,Foshan,528311,23.0268,113.1315,"",""
460421,PK,04,Lahore,54092,31.5497,74.3436,"",""
460422,PK,05,Karachi,75290,24.9056,67.0822,"",""
460423,CN,25,Jinan,250031,36.6683,116.9972,"",""
460424,CN,25,Qingdao,266002,36.0986,120.3719,"",""
460425,CN,25,Qingdao,266107,36.0986,120.3719,"",""
460426,CN,25,Qingdao,266011,36.0986,120.3719,"",""
460427,CN,25,Qingdao,266113,36.0986,120.3719,"",""
460428,KR,11,Seoul,120050,37.5985,126.9783,"",""
460429,KR,13,Bucheon,420751,37.4989,126.7831,"",""
460430,KR,10,Busan,602808,35.1028,129.0403,"",""
460431,KR,01,Jeju,695904,33.5097,126.5219,"",""
460432,IN,02,Hyderabad,500020,17.3753,78.4744,"",""
460433,IN,19,Bangalore,560027,12.9833,77.5833,"",""
460434,IN,16,Mumbai,400707,18.9750,72.8258,"",""
460435,IN,21,Bhubaneswar,751031,20.2333,85.8333,"",""
460436,LK,36,Kandana,11320,7.0480,79.8937,"",""
460437,IN,02,Ongole,523001,15.5000,80.0500,"",""
460438,IN,02,Hyderabad,502001,17.3753,78.4744,"",""
460439,IN,02,Guntur,522616,16.3000,80.4500,"",""
460440,IN,02,Srikakulam,532001,18.3000,83.9000,"",""
460441,CN,10,Langfang,065000,39.5097,116.6947,"",""
460442,TH,02,Chiang Mai,50290,18.7904,98.9847,"",""
460443,TH,40,Bangkok,6611110,13.7540,100.5014,"",""
460444,TH,40,Bangkok,9999,13.7540,100.5014,"",""
460445,CN,05,Baishan,134700,42.7338,127.2344,"",""
460446,CN,22,Beijing,100005,39.9289,116.3883,"",""
460447,TH,48,Chanthaburi,22000,12.6528,102.1222,"",""
460448,PK,08,Islamabad,44100,33.6900,73.0551,"",""
460449,PK,03,Peshawar,25000,33.8850,71.8750,"",""
460450,KR,13,Yeosu,550190,37.0244,126.9608,"",""
460451,CN,13,Changji,831100,44.0167,87.3167,"",""
460452,ID,14,Bontang,75323,0.1333,117.5000,"",""
460453,PH,D5,Legazpi City,4500,13.1387,123.7353,"",""
460454,PH,E9,Pasay City,1304,14.5456,120.9958,"",""
460455,PH,P1,Pagadian City,7016,7.8257,123.4370,"",""
460456,PH,C9,Iloilo,5022,10.6631,122.3208,"",""
460457,PH,F2,Quezon City,1127,14.6970,121.0570,"",""
460458,PH,D9,Makati,1215,14.5580,121.0613,"",""
460459,PH,I7,Tagum,8100,7.6009,125.9258,"",""
460460,PH,20,Dasmari�as,4115,14.0939,121.2439,"",""
460461,PH,A7,Batangas City,4200,13.7567,121.0584,"",""
460462,PH,50,Pasig,1604,14.5818,121.0760,"",""
460463,PH,B4,Caloocan,1410,14.6333,120.9667,"",""
460464,PH,D9,Makati,1235,14.5501,121.0360,"",""
460465,PH,D9,Makati,1231,14.5501,121.0360,"",""
460466,PH,F2,Quezon City,1117,14.7190,121.0288,"",""
460467,PH,C4,Dipolog City,7100,8.5883,123.3409,"",""
460468,PH,P1,Molave,7023,8.0908,123.4883,"",""
460469,PH,22,Isabela,7300,6.7064,121.9714,"",""
460470,NZ,E7,Auckland,1903,-36.8667,174.7667,"",""
460471,MY,14,Kuala Lumpur,59000,3.1328,101.6783,"",""
460472,IN,16,Satara,415002,17.6833,73.9833,"",""
460473,IN,16,Nasik,422207,19.9833,73.8000,"",""
460474,MY,07,Kota Bharu,15400,4.3988,101.0787,"",""
460475,MY,12,Klang,42100,3.0592,101.4615,"",""
460476,MY,14,Kuala Lumpur,54000,3.1649,101.7230,"",""
460477,MY,12,Puchong,47120,3.0122,101.6283,"",""
460478,MY,12,Shah Alam,40350,3.0833,101.5333,"",""
460479,MY,12,Shah Alam,40700,3.0906,101.5296,"",""
460480,MY,14,Kuala Lumpur,51000,3.1911,101.6932,"",""
460481,MY,14,Kuala Lumpur,51100,3.1750,101.6893,"",""
460482,MY,12,Rawang,48020,3.2277,101.6017,"",""
460483,MY,12,Petaling Jaya,46400,3.0762,101.6529,"",""
460484,MY,14,Kuala Lumpur,50460,3.1365,101.6941,"",""
460485,KR,11,Seoul,120830,37.5985,126.9783,"",""
460486,CN,09,Zhumadian,463000,32.9794,114.0294,"",""
460487,CN,30,Meizhou,514000,23.3083,116.3381,"",""
460488,CN,19,Huludao,125000,40.7524,120.8355,"",""
460489,CN,03,Yichun,336000,27.8333,114.4000,"",""
460490,CN,24,Yuncheng,044000,35.0231,110.9928,"",""
460491,CN,01,Huainan,232000,32.6264,116.9969,"",""
460492,CN,01,Huangshan,245000,29.7153,118.3230,"",""
460493,CN,01,Bengbu,233000,32.9408,117.3608,"",""
460494,PH,F2,Quezon City,1110,14.6488,121.0509,"",""
460495,PH,F2,Quezon City,1105,14.5779,121.4317,"",""
460496,PH,D9,Makati,1218,14.5384,121.0606,"",""
460497,PH,D9,Makati,1207,14.4595,121.1575,"",""
