locId,country,region,city,postalCode,latitude,longitude,metroCode,areaCode
384670,ZA,06,Johannesburg,1729,-26.1667,27.8667,"",""
384671,ZA,06,Pretoria,0325,-25.7069,28.2294,"",""
384672,EG,05,Kafr Az Zayyat,"",30.8206,30.8158,"",""
384673,ZA,06,Pretoria,0179,-25.7069,28.2294,"",""
384674,ZA,05,Port Elizabeth,6014,-33.9667,25.5833,"",""
384675,ZA,06,Brakpan,1550,-26.2333,28.3667,"",""
384676,ZA,10,Moedwil,"",-25.6319,26.9667,"",""
384677,ZA,11,Wellington,7655,-33.6833,18.9833,"",""
384678,NG,37,Auchi,"",7.0667,6.2667,"",""
384679,ZA,06,Benoni,1509,-26.1833,28.3167,"",""
384680,LY,51,Sabratha,"",32.7919,12.4847,"",""
384681,ZA,06,Krugersdorp,1718,-26.1000,27.7667,"",""
384682,ZA,06,Johannesburg,2102,-26.2000,28.0833,"",""
384683,ZA,06,Germiston,1434,-26.2167,28.1833,"",""
384684,CH,25,Zurich,8047,47.3739,8.4870,"",""
384685,CH,25,Thalwil,8800,47.2920,8.5690,"",""
384686,CH,25,Winterthur,8404,47.5277,8.7505,"",""
384687,CH,06,Fribourg,1700,46.8043,7.1667,"",""
384688,CH,25,Volketswil,8604,47.3949,8.6819,"",""
384689,CH,07,Geneve,1202,46.2214,6.1431,"",""
384690,CH,07,Geneve,1201,46.2103,6.1464,"",""
384691,CH,01,Villigen,5232,47.5167,8.2083,"",""
384692,CH,09,Chur,7000,46.8535,9.5309,"",""
384693,CH,20,Bellinzona,6500,46.1970,9.0355,"",""
384694,CH,20,Lugano,6900,46.0134,8.9542,"",""
384695,CH,15,Kreuzlingen,8280,47.6482,9.1803,"",""
384696,PL,85,Jamielnik,"",53.2419,19.8041,"",""
384697,CH,25,Winterthur,8409,47.5098,8.7814,"",""
384698,RU,38,Staromyshastovskaya,"",45.3433,39.0761,"",""
384699,RU,38,Starominskiy,"",46.4205,39.0959,"",""
384700,FR,B9,Gex,01170,46.3166,6.0692,"",""
384701,FR,B9,Pr�vessin,01280,46.2539,6.0817,"",""
384702,FR,B9,Montluel,01120,45.8514,5.0778,"",""
384703,BE,11,Watermael-boitsfort,"",50.8000,4.4000,"",""
384704,BE,12,Liedekerke,"",50.8667,4.0833,"",""
384705,BE,12,Asse,"",50.9167,4.2000,"",""
384706,BE,12,Elewijt,"",50.9667,4.5000,"",""
384707,BE,12,Averbode,"",51.0333,4.9833,"",""
384708,BE,12,Kaggevinne,"",50.9833,5.0333,"",""
384709,BE,10,Rixensart,"",50.7167,4.5333,"",""
384710,BE,10,Baulers,"",50.6167,4.3500,"",""
384711,BE,10,Incourt,"",50.7000,4.7833,"",""
384712,BE,10,Perwez,"",50.6167,4.8167,"",""
384713,BE,10,Nivelles,"",50.6000,4.3333,"",""
384714,BE,12,Halle,"",50.7333,4.2333,"",""
384715,BE,12,Elingen,"",50.7833,4.1667,"",""
384716,BE,12,Rhode-saint-gen�se,"",50.7500,4.3500,"",""
384717,BE,12,Relegem,"",50.9000,4.2833,"",""
384718,BE,12,Heverlee,"",50.8667,4.7000,"",""
384719,BE,12,Meise,"",50.9333,4.3333,"",""
384720,BE,12,Weerde,"",50.9667,4.4833,"",""
384721,BE,12,Haasrode,"",50.8333,4.7333,"",""
384722,BE,10,Ohain,"",50.7000,4.4667,"",""
384723,BE,10,Bierges,"",50.7167,4.6000,"",""
384724,FR,A3,Tours,37000,47.3833,0.6833,"",""
384725,FR,A8,Boulogne-billancourt,92100,48.8333,2.2500,"",""
384726,FR,B7,Niort,79000,46.3021,-0.5129,"",""
384727,CH,11,Luzern,6005,47.0342,8.3178,"",""
384728,ES,51,Pozo Alc�n,23485,37.7026,-2.9337,"",""
384729,FR,B5,Le Mans,72100,48.0000,0.2000,"",""
384730,RU,62,Izhevskoye,"",54.5570,40.8753,"",""
384731,ES,51,Utrera,41710,37.1852,-5.7809,"",""
384732,IT,17,Riva Del Garda,38066,45.8858,10.8412,"",""
384733,ES,60,Valencia,46017,39.4698,-0.3774,"",""
384734,ES,51,Sierro,"",37.3224,-2.3984,"",""
384735,ES,59,Bilbao,48150,43.2609,-2.9388,"",""
384736,ES,29,Madrid,28005,40.4165,-3.7026,"",""
384737,BE,12,Drogenbos,"",50.7833,4.3167,"",""
384738,FR,A8,Paris,75008,48.8763,2.3183,"",""
384739,ES,56,Rub�,08191,41.4923,2.0330,"",""
384740,ES,54,Hell�n,02400,38.5106,-1.7010,"",""
384741,ES,29,Madrid,28003,40.4165,-3.7026,"",""
384742,ES,51,Almer�a,04009,36.8381,-2.4597,"",""
384743,ES,51,Sevilla,41089,37.2829,-5.9209,"",""
384744,ES,55,Segovia,40004,40.9481,-4.1184,"",""
384745,ES,55,Ponferrada,24400,42.5466,-6.5962,"",""
384746,ES,55,Palencia,34004,42.0096,-4.5241,"",""
384747,ES,55,Burgos,09001,42.3502,-3.6753,"",""
384748,ES,56,Castelldefels,08860,41.2351,1.8119,"",""
384749,ES,56,Martorell,08760,41.4740,1.9306,"",""
384750,ES,56,Sitges,08870,41.2351,1.8119,"",""
384751,ES,56,Palafrugell,17200,41.9174,3.1631,"",""
384752,ES,29,Fuenlabrada,28942,40.2842,-3.7941,"",""
384753,ES,51,Linares,23700,38.0952,-3.6360,"",""
384754,ES,51,Puente-genil,14500,37.3589,-4.7288,"",""
384755,ES,51,And�jar,23740,38.0392,-4.0508,"",""
384756,ES,51,C�rdoba,14011,37.9333,-4.8833,"",""
384757,ES,51,El Ejido,04700,36.8254,-2.8537,"",""
384758,ES,53,La Orotava,38300,28.3908,-16.5231,"",""
384759,ES,58,A Coru�a,15009,43.3666,-8.4068,"",""
384760,ES,56,Terrassa,08223,41.5667,2.0167,"",""
384761,ES,56,Premi� De Mar,08330,41.4921,2.3652,"",""
384762,ES,59,Bilbao,48007,43.2627,-2.9253,"",""
384763,ES,39,Castro-urdiales,39700,43.3829,-3.2204,"",""
384764,ES,29,Madrid,28025,40.4165,-3.7026,"",""
384765,ES,29,Getafe,28903,40.3057,-3.7329,"",""
384766,ES,51,M�laga,29004,36.7202,-4.4203,"",""
384767,ES,51,C�rdoba,14009,37.8916,-4.7727,"",""
384768,ES,51,Sevilla,41020,37.3824,-5.9761,"",""
384769,ES,55,Burgos,09006,42.3502,-3.6753,"",""
384770,ES,34,Gij�n,33207,43.5357,-5.6615,"",""
384771,ES,52,Zaragoza,50010,41.6561,-0.8773,"",""
384772,ES,52,Jaca,22700,42.5690,-0.5499,"",""
384773,FR,B6,Villeneuve,59650,49.1775,3.4750,"",""
384774,FR,B4,Lille,59000,50.6330,3.0586,"",""
384775,ES,60,Alcudia,46250,39.1667,-0.5167,"",""
384776,ES,51,M�laga,29012,36.7202,-4.4203,"",""
384777,ES,51,Ca�ada Rosal,41439,37.5992,-5.2102,"",""
384778,ES,51,Marbella,29604,36.5154,-4.8858,"",""
384779,ES,51,La Carlota,14100,37.6078,-4.9660,"",""
384780,IT,16,Lucca,55100,43.8333,10.4333,"",""
384781,IT,12,Alba,12051,44.6999,8.0347,"",""
384782,PT,22,Couto De Cima,"",40.6708,-8.0020,"",""
384783,SI,84,Grgar,"",45.9986,13.6739,"",""
384784,MD,64,Lebedenco,"",45.8561,28.2917,"",""
384785,AU,07,Clayton,3168,-37.9167,145.1333,"",""
384786,AU,02,Sydney,2100,-33.7667,151.2667,"",""
384787,AU,02,Parramatta,2150,-33.8145,151.0054,"",""
384788,AU,04,Surfers Paradise,4217,-28.0167,153.4000,"",""
384789,AU,02,Lidcombe,2141,-33.8719,151.0310,"",""
384790,AU,02,Manly,2095,-33.7980,151.2883,"",""
384791,AU,02,Sydney,2213,-33.9667,150.9833,"",""
384792,AU,02,Sydney,2221,-33.9863,151.1063,"",""
384793,AU,02,Auburn,2144,-33.8500,151.0333,"",""
384794,AU,02,Sydney,2011,-33.8702,151.2220,"",""
384795,AU,02,Sydney,2046,-33.8500,151.1333,"",""
384796,AU,02,Wahroonga,2076,-33.7333,151.1000,"",""
384797,AU,04,Gold Coast,4214,-27.9631,153.3656,"",""
384798,AU,02,Kogarah,2217,-33.9736,151.1373,"",""
384799,AU,02,Sydney,1234,-33.8615,151.2055,"",""
384800,AU,04,Brisbane,4122,-27.5424,153.0912,"",""
384801,AU,04,Brisbane,4030,-27.4254,153.0355,"",""
384802,AU,07,Glen Iris,3146,-37.8599,145.0549,"",""
384803,AU,07,Frankston,3200,-38.1213,145.1552,"",""
384804,AU,07,Cranbourne,3977,-38.1392,145.2684,"",""
384805,AU,02,Chatswood,2067,-33.8000,151.1833,"",""
384806,AU,07,Horsham,3400,-36.7113,142.1998,"",""
384807,AU,02,Wagga Wagga,2650,-35.1667,147.5167,"",""
384808,AU,08,Perth,6058,-31.9828,116.0067,"",""
384809,AU,08,Perth,6101,-31.9795,115.9181,"",""
384810,AU,08,Perth,6064,-31.8276,115.8650,"",""
384811,AU,08,South Perth,6151,-31.9810,115.8696,"",""
384812,AU,07,Bendigo,3550,-36.7582,144.2802,"",""
384813,AU,02,Sydney,2065,-33.8262,151.1949,"",""
384814,AU,05,Adelaide,5081,-34.8873,138.6122,"",""
384815,AU,08,Perth,6066,-31.8406,115.8955,"",""
384816,AU,08,Perth,6026,-31.8104,115.8008,"",""
384817,AU,08,Perth,6150,-32.0555,115.8474,"",""
384818,AU,08,Nedlands,6009,-31.9853,115.8052,"",""
384819,AU,08,Claremont,6010,-31.9875,115.7861,"",""
384820,AU,08,Perth,6027,-31.7747,115.7627,"",""
384821,AU,08,Perth,6025,-31.7873,115.7699,"",""
384822,AU,08,Perth,6020,-31.8523,115.7826,"",""
384823,AU,04,Brisbane,4068,-27.5133,152.9752,"",""
384824,AU,04,Brisbane,4055,-27.3694,152.9433,"",""
384825,AU,04,Surat,4417,-27.1529,149.0681,"",""
384826,AU,08,Perth,6076,-32.0000,116.0833,"",""
384827,AU,04,Redbank,4301,-27.6128,152.8601,"",""
384828,AU,04,Brisbane,4036,-27.3211,153.0086,"",""
384829,AU,04,Brisbane,4154,-27.4889,153.1651,"",""
384830,AU,01,Canberra,2905,-35.4333,149.0782,"",""
384831,AU,02,Concord,2137,-33.8429,151.1107,"",""
384832,AU,07,Melbourne,3084,-37.7500,145.0667,"",""
384833,AU,02,Sydney,2177,-33.8936,150.8891,"",""
384834,AU,02,Sydney,2176,-33.8701,150.8612,"",""
384835,AU,02,Sydney,2030,-33.8572,151.2784,"",""
384836,AU,02,Sydney,2168,-33.9160,150.8999,"",""
384837,AU,02,Drummoyne,2047,-33.8536,151.1542,"",""
384838,AU,02,Sydney,2036,-33.9715,151.2393,"",""
384839,AU,02,Epping,2121,-33.7727,151.0818,"",""
384840,AU,02,Sydney,2027,-33.8728,151.2407,"",""
384841,AU,02,Castle Hill,2154,-33.7333,151.0000,"",""
384842,AU,04,Brisbane,4078,-27.6153,152.9439,"",""
384843,AU,04,Brisbane,4075,-27.5333,152.9833,"",""
384844,AU,04,Alexandra,4161,-21.1667,149.1000,"",""
384845,AU,04,Brisbane,4118,-27.6500,153.0333,"",""
384846,AU,04,Brisbane,4077,-27.6133,152.9855,"",""
384847,AU,05,Adelaide,5093,-34.8245,138.6647,"",""
384848,AU,05,Adelaide,5037,-34.9615,138.5683,"",""
384849,AU,05,Salisbury,5108,-34.7571,138.6082,"",""
384850,AU,07,Box Hill,3129,-37.8027,145.1266,"",""
384851,AU,07,Box Hill,3128,-37.8189,145.1254,"",""
384852,CN,07,Xiamen Shi,"",24.4798,118.0819,"",""
384853,AU,08,Perth,6031,-31.6962,115.8050,"",""
384854,AU,08,Bunbury,6230,-33.3271,115.6414,"",""
384855,AU,05,Port Pirie,5540,-33.1890,138.0451,"",""
384856,AU,02,Camperdown,2050,-33.8897,151.1764,"",""
384857,AU,02,Ingleburn,2565,-34.0000,150.8667,"",""
384858,AU,02,Rosebery,2018,-33.9320,151.2121,"",""
384859,AU,02,Ryde,2113,-33.7912,151.1298,"",""
384860,AU,04,Bowen,4805,-20.1665,147.8081,"",""
384861,AU,04,Toowoomba,4350,-27.6154,151.7748,"",""
384862,AU,04,Gold Coast,4216,-27.9324,153.4002,"",""
384863,AU,04,Tewantin,4565,-26.2862,152.9939,"",""
384864,AU,04,Gin Gin,4671,-25.0833,151.6833,"",""
384865,AU,04,Brisbane,4152,-27.4930,153.0765,"",""
384866,AU,04,Bundaberg,4670,-24.8542,152.2352,"",""
384867,AU,04,Brisbane,4184,-27.5699,153.3305,"",""
384868,AU,04,Townsville,4818,-19.2107,146.6499,"",""
384869,AU,04,Cannonvale,4802,-20.2679,148.7162,"",""
384870,AU,04,Walkerston,4751,-21.2251,149.0591,"",""
384871,AU,04,Hervey Bay,4655,-25.3305,152.8062,"",""
384872,AU,04,Townsville,4814,-19.2977,146.7643,"",""
384873,AU,04,Townsville,4811,-19.3173,146.8249,"",""
384874,AU,04,Atherton,4883,-17.2686,145.4752,"",""
384875,AU,04,Narangba,4504,-27.1816,152.9178,"",""
384876,AU,04,Townsville,4812,-19.2757,146.7792,"",""
384877,AU,04,Ingham,4850,-18.4750,145.8858,"",""
384878,AU,04,Brisbane,4116,-27.6233,153.0479,"",""
384879,AU,04,Brisbane,4105,-27.5344,153.0246,"",""
384880,AU,04,Brisbane,4034,-27.3667,153.0167,"",""
384881,AU,04,Noosa Heads,4567,-26.4299,153.0979,"",""
384882,AU,04,Brisbane,4103,-27.5123,153.0325,"",""
384883,AU,04,Capalaba,4157,-27.5167,153.1833,"",""
384884,AU,04,Brisbane,4170,-27.4724,153.0947,"",""
384885,AU,04,Brisbane,4121,-27.5262,153.0605,"",""
384886,AU,04,Brisbane,4074,-27.5563,152.9340,"",""
384887,AU,04,Brisbane,4053,-27.4155,152.9766,"",""
384888,AU,04,Brisbane,4169,-27.4833,153.0417,"",""
384889,AU,07,Stawell,3380,-37.0563,142.7809,"",""
384890,AU,07,Melton,3337,-37.6759,144.5969,"",""
384891,AU,07,Mulgrave,3170,-37.9167,145.2000,"",""
384892,AU,07,Rosebud,3939,-38.4167,144.8833,"",""
384893,AU,07,Reservoir,3073,-37.7000,145.0167,"",""
384894,AU,07,Shepparton,3630,-36.4681,145.5860,"",""
384895,AU,07,Melbourne,3037,-37.8139,144.9634,"",""
384896,AU,07,Cowes,3922,-38.4523,145.2386,"",""
384897,AU,07,Saint Kilda,3183,-37.8692,144.9977,"",""
384898,AU,07,Altona,3018,-37.8696,144.8304,"",""
384899,AU,07,Woodend,3442,-37.3355,144.5399,"",""
384900,AU,07,Kilmore,3764,-37.2958,144.9525,"",""
384901,AU,07,Frankston,3199,-38.1333,145.1167,"",""
384902,AU,07,Benalla,3672,-36.5511,145.9843,"",""
384903,AU,07,Melbourne,3019,-37.7867,144.8548,"",""
384904,AU,06,Launceston,7250,-41.4598,147.0841,"",""
384905,AU,06,Hobart,7004,-42.8899,147.3332,"",""
384906,AU,06,Devonport,7310,-41.4311,146.0939,"",""
384907,AU,07,North Melbourne,3051,-37.7984,144.9449,"",""
384908,AU,07,Glen Waverley,3150,-37.8891,145.1740,"",""
384909,AU,07,Melbourne,3003,-37.8101,144.9500,"",""
384910,AU,07,Geelong,3220,-38.1505,144.3479,"",""
384911,AU,07,Eltham,3095,-37.7333,145.1500,"",""
384912,AU,07,Port Melbourne,3207,-37.8329,144.9220,"",""
384913,AU,03,Palmerston,0830,-12.4965,130.9693,"",""
384914,AU,05,Adelaide,5116,-34.6166,138.7337,"",""
384915,AU,05,Adelaide,5114,-34.6763,138.6620,"",""
384916,AU,03,Alice Springs,0870,-23.7350,133.8548,"",""
384917,AU,03,Darwin,0812,-12.3912,130.8905,"",""
384918,AU,05,Whyalla,5608,-33.0290,137.5392,"",""
384919,AU,05,Mannum,5238,-34.7667,139.3000,"",""
384920,AU,05,Kadina,5554,-34.0050,137.7110,"",""
384921,AU,05,Hackham,5163,-35.1500,138.5167,"",""
384922,AU,05,Adelaide,5073,-34.8994,138.6696,"",""
384923,AU,05,Morphett Vale,5162,-35.1333,138.5167,"",""
384924,AU,05,Adelaide,5032,-34.9254,138.5379,"",""
384925,AU,05,Adelaide,5013,-34.8391,138.5496,"",""
384926,AU,05,Adelaide,5091,-34.8102,138.7357,"",""
384927,AU,05,Adelaide,5031,-34.9241,138.5687,"",""
384928,AU,05,Adelaide,5097,-34.8116,138.7069,"",""
384929,AU,05,Adelaide,5024,-34.9274,138.5137,"",""
384930,AU,05,Adelaide,5041,-34.9836,138.5947,"",""
384931,AU,08,Dunsborough,6281,-33.6185,115.1069,"",""
384932,AU,08,Albany,6332,-35.0031,117.8660,"",""
384933,AU,08,Perth,6103,-31.9605,115.9159,"",""
384934,AU,08,Perth,6059,-31.8882,115.8719,"",""
384935,AU,08,Tom Price,6751,-22.6856,117.7906,"",""
384936,AU,08,Perth,6069,-31.7813,115.9896,"",""
384937,AU,08,Perth,6055,-31.8833,115.9667,"",""
384938,AU,08,Gosnells,6110,-32.0833,116.0000,"",""
384939,AU,08,Karratha,6714,-21.0631,116.4802,"",""
384940,AU,08,Perth,6006,-31.9272,115.8528,"",""
384941,AU,08,Perth,6056,-31.7978,116.0436,"",""
384942,AU,08,Toodyay,6566,-31.4408,116.4479,"",""
384943,AU,08,Perth,6167,-32.2186,115.8656,"",""
384944,AU,08,Perth,6005,-31.9550,115.8359,"",""
384945,AU,08,Perth,6050,-31.9135,115.8578,"",""
384946,AU,01,Canberra,2913,-35.1670,149.0947,"",""
384947,AU,01,Canberra,2914,-35.1739,149.1272,"",""
384948,AU,01,Canberra,2615,-35.2002,149.0341,"",""
384949,AU,01,Hall,2618,-35.1906,148.9137,"",""
384950,AU,01,Canberra,2617,-35.2167,149.0833,"",""
384951,AU,01,Canberra,2614,-35.2582,149.0804,"",""
384952,AU,01,Canberra,2606,-35.3534,149.0768,"",""
384953,AU,01,Canberra,2603,-35.3150,149.1286,"",""
384954,AU,01,Canberra,2902,-35.3862,149.0580,"",""
384955,AU,01,Canberra,2903,-35.3998,149.0888,"",""
384956,AU,02,Seven Hills,2147,-33.7501,150.9354,"",""
384957,AU,08,Perth,6017,-31.9047,115.8163,"",""
384958,IN,34,Saharsa,"",25.8833,86.6000,"",""
384959,CN,25,Xigang,"",34.9736,117.0367,"",""
384960,CN,08,Yabuli,"",44.9167,128.5833,"",""
384961,AU,02,Saint Marys,2760,-33.7828,150.7968,"",""
384962,AU,02,Lane Cove,2066,-33.8167,151.1667,"",""
384963,AU,04,Gold Coast,4226,-28.0590,153.3872,"",""
384964,AU,04,Brisbane,4132,-27.6876,153.0844,"",""
384965,AU,04,Brisbane,4012,-27.4025,153.0617,"",""
384966,AU,02,Lismore,2480,-28.7221,153.2565,"",""
384967,AU,02,Tamworth,2340,-30.9667,150.8500,"",""
384968,AU,02,Sydney,2759,-33.8130,150.7977,"",""
384969,AU,02,Goulburn,2580,-34.4500,149.9833,"",""
384970,AU,05,Nairne,5252,-35.0037,138.9417,"",""
384971,AU,02,Junee,2663,-34.9061,147.6720,"",""
384972,AU,04,Weipa,4874,-12.6624,141.8491,"",""
384973,AU,04,Brisbane,4575,-27.4710,153.0243,"",""
384974,AU,02,Blacktown,2148,-33.7714,150.9021,"",""
384975,AU,07,Narre Warren,3805,-38.0263,145.3069,"",""
384976,AU,01,Canberra,2607,-35.3767,149.1050,"",""
384977,AU,04,Brisbane,4070,-27.5565,152.8710,"",""
384978,AU,05,Adelaide,5015,-34.8155,138.5213,"",""
384979,AU,02,Randwick,2031,-33.9125,151.2500,"",""
384980,AU,02,Pymble,2073,-33.7500,151.1500,"",""
384981,AU,02,Nowra,2541,-34.8545,150.6167,"",""
384982,AU,02,Minto,2566,-34.0165,150.8403,"",""
384983,AU,04,Brisbane,4113,-27.5833,153.1000,"",""
384984,AU,02,Baulkham Hills,2153,-33.7588,150.9929,"",""
384985,AU,02,Mascot,2020,-33.9333,151.2000,"",""
384986,AU,02,Scone,2337,-31.9833,151.1333,"",""
384987,AU,02,Singleton,2330,-32.6686,151.0454,"",""
384988,AU,02,Alexandria,2015,-33.9022,151.2004,"",""
384989,AU,06,Hobart,7001,-42.9167,147.3333,"",""
384990,AU,02,North Sydney,2060,-33.8420,151.2046,"",""
384991,AU,02,Sydney,2161,-33.8643,150.9839,"",""
384992,AU,06,Legana,7277,-41.3833,146.9833,"",""
384993,AU,05,Adelaide,5022,-34.9000,138.4833,"",""
384994,AU,05,Whyalla,5600,-33.0327,137.5648,"",""
384995,AU,03,Alice Springs,0871,-23.7000,133.8833,"",""
384996,AU,07,Footscray,3012,-37.8161,144.8415,"",""
384997,AU,02,Ryde,2112,-33.7960,151.0974,"",""
384998,AU,02,Burwood,2134,-33.8833,151.1000,"",""
384999,AU,02,Northmead,2152,-33.7833,150.9833,"",""
385000,IT,20,Bassano Del Grappa,36061,45.7623,11.7311,"",""
385001,IT,03,Cosenza,87100,39.2709,16.3039,"",""
385002,IT,14,Olbia,07026,40.8220,9.4634,"",""
385003,IT,14,Sassari,07100,40.7355,8.4633,"",""
385004,IT,08,Genova,16121,44.4063,8.9339,"",""
385005,ES,52,Zaragoza,50003,41.6561,-0.8773,"",""
385006,ES,52,Zaragoza,50017,41.6561,-0.8773,"",""
385007,FR,98,Le Puy,43000,45.0503,3.8820,"",""
385008,IT,09,Milan,20128,45.4643,9.1895,"",""
385009,IT,09,Milan,20016,45.5165,9.0649,"",""
385010,ES,51,Chiclana,11130,36.4211,-6.1486,"",""
385011,CH,25,Zurich,8152,47.4326,8.5610,"",""
385012,CH,25,Zurich,8008,47.3536,8.5614,"",""
385013,CH,05,Burgdorf,3400,47.0576,7.6178,"",""
385014,CH,17,Hinwil,8340,47.3008,8.8421,"",""
385015,CH,17,Stafa,8712,47.2391,8.7256,"",""
385016,CH,16,Schaffhausen,8212,47.6786,8.5984,"",""
385017,CH,25,Zurich,8004,47.3780,8.5234,"",""
385018,CH,25,Zurich,8038,47.3416,8.5369,"",""
385019,CH,05,Bern,3018,46.9339,7.3891,"",""
