locId,country,region,city,postalCode,latitude,longitude,metroCode,areaCode
609496,AU,02,Macquarie Fields,2564,-34.0044,150.8965,"",""
609497,AU,04,Hollywell,4216,-27.9008,153.3961,"",""
609498,AU,02,Tallong,2579,-34.7167,150.0833,"",""
609499,AU,02,Koorainghat,2430,-31.9833,152.4833,"",""
609500,AU,02,Lennox Head,2478,-28.7931,153.5939,"",""
609501,AU,02,Table Top,2640,-35.9667,147.0000,"",""
609502,AU,04,Mount Cotton,4165,-27.6333,153.2333,"",""
609503,AU,02,Lavender Bay,2060,-33.8437,151.2075,"",""
609504,AU,07,Mont Albert,3127,-37.8167,145.1000,"",""
609505,AU,08,Kingsley,6026,-31.8104,115.8008,"",""
609506,AU,07,Chelsea Heights,3196,-38.0333,145.1333,"",""
609507,AU,02,Zetland,2017,-33.9075,151.2086,"",""
609508,AU,05,Macclesfield,5153,-35.1718,138.8359,"",""
609509,AU,04,Holland Park West,4121,-27.5263,153.0605,"",""
609510,AU,04,Meadowbrook,4131,-27.6640,153.1447,"",""
609511,AU,04,Redland Bay,4165,-27.6333,153.2333,"",""
609512,AU,02,Whitebridge,2290,-32.9833,151.7167,"",""
609513,AU,02,Jerrabomberra,2619,-35.3844,149.2025,"",""
609514,AU,02,Long Jetty,2261,-33.3667,151.4833,"",""
609515,AU,02,Warabrook,2304,-32.8888,151.7149,"",""
609516,AU,02,Minchinbury,2770,-33.7872,150.8296,"",""
609517,AU,07,Ivanhoe East,3079,-37.7667,145.0500,"",""
609518,AU,02,Empire Bay,2257,-33.5000,151.3667,"",""
609519,AU,02,North Turramurra,2074,-33.7167,151.1500,"",""
609520,AU,04,Parkinson,4115,-27.6434,153.0298,"",""
609521,AU,04,Annerley,4103,-27.5123,153.0325,"",""
609522,AU,04,Brookfield,4069,-27.5000,152.9000,"",""
609523,AU,02,Warragamba,2752,-33.8919,150.6046,"",""
609524,AU,04,Bahrs Scrub,4207,-27.7333,153.1667,"",""
609525,AU,07,Pearcedale,3912,-38.2030,145.2349,"",""
609526,AU,07,Briar Hill,3088,-37.7167,145.1167,"",""
609527,AU,02,Cranebrook,2749,-33.6898,150.6789,"",""
609528,AU,07,Viewbank,3084,-37.7399,145.0932,"",""
609529,AU,04,Macleay Island,4184,-27.6109,153.3600,"",""
609530,AU,03,Fannie Bay,0820,-12.4206,130.8408,"",""
609531,AU,04,Mount Sheridan,4868,-16.9889,145.7322,"",""
609532,AU,02,Eraring,2264,-33.0833,151.5333,"",""
609533,AU,07,Gladysdale,3797,-37.8000,145.6500,"",""
609534,AU,07,Waurn Ponds,3216,-38.2167,144.2833,"",""
609535,AU,02,Warners Bay,2282,-32.9725,151.6527,"",""
609536,AU,02,Bateau Bay,2261,-33.3814,151.4729,"",""
609537,AU,07,Jan Juc,3228,-38.3445,144.2952,"",""
609538,AU,02,Mulgoa,2745,-33.8380,150.6496,"",""
609539,AU,02,Windang,2528,-34.5333,150.8667,"",""
609540,AU,06,Lewisham,7173,-42.8333,147.6167,"",""
609541,AU,04,Wacol,4076,-27.5833,152.9333,"",""
609542,AU,04,Banksia Beach,4507,-27.0403,153.1439,"",""
609543,AU,02,Corlette,2315,-32.7215,152.1068,"",""
609544,AU,01,Yarralumla,2600,-35.2998,149.1059,"",""
609545,AU,01,Spence,2615,-35.1987,149.0644,"",""
609546,AU,07,Skye,3977,-38.1050,145.2163,"",""
609547,AU,01,Dunlop,2615,-35.1940,149.0198,"",""
609548,AU,04,Freshwater,4870,-16.8833,145.7167,"",""
609549,AU,02,Cherrybrook,2126,-33.7220,151.0461,"",""
609550,AU,02,Belmore,2192,-33.9190,151.0894,"",""
609551,AU,04,Taringa,4068,-27.4906,152.9786,"",""
609552,AU,02,Edensor Park,2176,-33.8797,150.8778,"",""
609553,AU,04,Herston,4006,-27.4445,153.0185,"",""
609554,AU,04,Sandgate,4017,-27.3333,153.0833,"",""
609555,AU,04,Nundah,4012,-27.4025,153.0616,"",""
609556,AU,02,Towradgi,2518,-34.3867,150.9028,"",""
609557,AU,04,Moorooka,4105,-21.4122,141.2496,"",""
609558,AU,01,Fraser,2615,-35.1917,149.0453,"",""
609559,AU,02,Heathcote,2233,-34.0833,151.0167,"",""
609560,AU,02,Clontarf,2093,-33.8097,151.2567,"",""
609561,AU,04,Beenleigh,4207,-27.7167,153.2000,"",""
609562,AU,04,Wavell Heights,4012,-27.3939,153.0470,"",""
609563,AU,08,Halls Head,6210,-32.5431,115.6967,"",""
609564,AU,01,Melba,2615,-35.2102,149.0540,"",""
609565,AU,02,Cabramatta,2166,-33.8974,150.9345,"",""
609566,AU,02,Wetherill Park,2164,-33.8428,150.9006,"",""
609567,AU,04,Main Beach,4217,-27.9788,153.4266,"",""
609568,AU,02,Bonnyrigg,2177,-33.8936,150.8891,"",""
609569,AU,02,Warriewood,2102,-33.6886,151.2953,"",""
609570,AU,04,Slacks Creek,4127,-27.6500,153.1500,"",""
609571,AU,02,Coalcliff,2508,-34.2500,150.9833,"",""
609572,AU,07,Patterson Lakes,3197,-38.0833,145.1333,"",""
609573,AU,04,Mcdowall,4053,-27.3827,152.9919,"",""
609574,AU,01,Mawson,2607,-35.3634,149.0986,"",""
609575,AU,02,Yarrawarrah,2233,-34.0500,151.0333,"",""
609576,AU,02,Barden Ridge,2234,-34.0341,151.0119,"",""
609577,AU,01,Narrabundah,2604,-35.3357,149.1492,"",""
609578,AU,04,Mount Tamborine,4272,-27.9718,153.1973,"",""
609579,AU,07,Middle Park,3206,-37.8512,144.9620,"",""
609580,AU,02,Summer Hill,2130,-33.8915,151.1382,"",""
609581,AU,02,Double Bay,2028,-33.8778,151.2435,"",""
609582,AU,07,Glen Huntly,3163,-37.8833,145.0500,"",""
609583,AU,07,Cremorne,3121,-37.8333,145.0000,"",""
609584,AU,02,Bella Vista,2153,-33.7413,150.9546,"",""
609585,AU,02,Lilyfield,2040,-33.8761,151.1656,"",""
609586,AU,02,Daceyville,2032,-33.9333,151.2333,"",""
609587,AU,03,Humpty Doo,0836,-12.5253,131.0957,"",""
609588,AU,02,Queens Park,2022,-33.8995,151.2472,"",""
609589,AU,02,Blackwall,2256,-33.5000,151.3167,"",""
609590,AU,02,Alfords Point,2234,-33.9874,151.0253,"",""
609591,AU,02,Kotara,2289,-32.9500,151.6833,"",""
609592,AU,02,Petersham,2049,-33.8798,151.1623,"",""
609593,AU,04,Biggera Waters,4216,-27.9324,153.4002,"",""
609594,AU,02,Pendle Hill,2145,-33.8000,150.9500,"",""
609595,AU,04,Sanctuary Cove,4212,-27.8600,153.3719,"",""
609596,AU,02,Oatley,2223,-33.9833,151.0667,"",""
609597,AU,04,Kippa-ring,4021,-27.2259,153.0835,"",""
609598,AU,01,Downer,2602,-35.2446,149.1447,"",""
609599,AU,04,Cannon Hill,4170,-27.4724,153.0948,"",""
609600,AU,05,Woodcroft,5162,-35.1024,138.5629,"",""
609601,AU,02,Holroyd,2142,-33.8333,150.9500,"",""
609602,AU,02,Glendenning,2761,-33.7483,150.8541,"",""
609603,AU,02,Woolooware,2230,-34.0500,151.1333,"",""
609604,AU,04,Frenchville,4701,-23.3476,150.5445,"",""
609605,AU,07,Spotswood,3015,-37.8333,144.8833,"",""
609606,AU,07,Windsor,3181,-37.8667,145.0000,"",""
609607,AU,01,Florey,2615,-35.2259,149.0500,"",""
609608,AU,07,Toolangi,3777,-37.5333,145.4667,"",""
609609,AU,02,Normanhurst,2076,-33.7333,151.1000,"",""
609610,AU,04,Urraween,4655,-25.3000,152.8167,"",""
609611,AU,07,Parkdale,3195,-37.9833,145.0667,"",""
609612,AU,02,Wallacia,2745,-33.8658,150.6402,"",""
609613,AU,08,Ballajura,6066,-31.8406,115.8955,"",""
609614,AU,08,Westminster,6061,-31.8674,115.8392,"",""
609615,AU,08,Kardinya,6163,-32.0656,115.8148,"",""
609616,AU,05,Dulwich,5065,-34.9365,138.6272,"",""
609617,AU,08,Dudley Park,6210,-32.5522,115.7310,"",""
609618,AU,08,Kewdale,6105,-31.9789,115.9516,"",""
609619,AU,08,Floreat,6014,-31.9386,115.7921,"",""
609620,AU,08,Yangebup,6164,-32.1206,115.8162,"",""
609621,AU,08,Gwelup,6018,-31.8716,115.7948,"",""
609622,AU,08,Winthrop,6150,-32.0522,115.8297,"",""
609623,AU,05,Regency Park,5010,-34.8626,138.5724,"",""
609624,AU,08,Canning Vale,6155,-32.0580,115.9181,"",""
609625,AU,08,Palmyra,6157,-32.0450,115.7859,"",""
609626,AU,08,Clarkson,6030,-31.6828,115.7247,"",""
609627,AU,08,Burswood,6100,-31.9587,115.9040,"",""
609628,AU,02,Como,2226,-34.0000,151.0667,"",""
609629,AU,08,Willetton,6155,-32.0525,115.8878,"",""
609630,AU,08,Mullaloo,6027,-31.7790,115.7368,"",""
609631,AU,08,Forrestfield,6058,-31.9828,116.0067,"",""
609632,AU,03,Stuart Park,0820,-12.4431,130.8450,"",""
609633,HU,24,Vindornyafok,8354,46.8561,17.1727,"",""
609634,HU,14,Keszeg,2616,47.8333,19.2500,"",""
609635,HU,24,Magyarszerdahely,8776,46.5560,16.9385,"",""
609636,HU,22,Kercaszomor,9945,46.7890,16.3531,"",""
609637,CA,QC,Senneville,H9K,45.4333,-73.9667,"",""
609638,NO,07,Stord,5401,59.7809,5.4998,"",""
609639,NO,09,Fredvang,8387,68.0841,13.1667,"",""
609640,NL,06,'s-hertogenbosch,5200,51.6992,5.3042,"",""
609641,NL,11,Nieuwerkerk Aan Den Ijssel,2910,51.9808,4.6112,"",""
609642,BE,12,Roosdaal,1760,50.8320,4.0953,"",""
609643,BE,12,Affligem,1790,50.9068,4.1125,"",""
609644,HU,14,Hont,2647,48.0513,18.9934,"",""
609645,HU,18,Nagyar,4922,48.0500,22.5667,"",""
609646,HU,24,Gelse,8774,46.6000,17.0000,"",""
609647,HU,02,Majs,7783,45.9058,18.5975,"",""
609648,HU,02,Szemely,7763,45.9839,18.3047,"",""
609649,HU,24,Orosztony,8744,46.6333,17.0667,"",""
609650,HU,04,Martonyi,3755,48.4667,20.7667,"",""
609651,HU,18,Tiszakerecseny,4834,48.2586,22.3008,"",""
609652,HU,18,Csaroda,4844,48.1667,22.4667,"",""
609653,HU,21,Ozora,7086,46.7500,18.4000,"",""
609654,AU,05,Rose Park,5067,-34.9276,138.6260,"",""
609655,PL,77,Lubomierz,34-736,49.6115,20.1900,"",""
609656,PL,78,Raszyn,05-090,52.1589,20.9217,"",""
609657,PL,74,Tuszyn,95-080,51.6187,19.5345,"",""
609658,PL,82,Skarszewy,83-250,54.0721,18.4468,"",""
609659,PL,74,Widawa,98-170,51.4349,18.9473,"",""
609660,PL,78,Tarczyn,05-555,51.9822,20.8348,"",""
609661,PL,75,Niemce,21-025,51.3599,22.6324,"",""
609662,PL,76,Lubrza,66-218,52.3038,15.4430,"",""
609663,PL,74,Ujazd,97-225,51.5982,19.9227,"",""
609664,PL,75,Lublin,20-260,51.2500,22.5667,"",""
609665,PL,78,Warsaw,04-621,52.2500,21.0000,"",""
609666,PL,72,Gniechowice,55-042,50.9899,16.8345,"",""
609667,PL,77,Podegrodzie,33-386,49.5750,20.5885,"",""
609668,PL,84,Wilczyce,27-612,50.7470,21.6572,"",""
609669,PL,86,Poznan,60-255,52.4167,16.9667,"",""
609670,PL,78,Dobre,05-307,52.3210,21.6781,"",""
609671,PL,73,Gniewkowo,88-140,52.8924,18.4081,"",""
609672,PL,74,Sulmierzyce,98-338,51.1867,19.2111,"",""
609673,PL,72,Olszyna,59-830,51.0672,15.3845,"",""
609674,PL,82,Karsin,83-440,53.9015,17.9327,"",""
609675,PL,72,Osiecznica,59-724,51.3281,15.4201,"",""
609676,PL,86,Dworzakowo,"",53.0962,17.1107,"",""
