1159480320,1159483903,7656
1159483904,1159484415,371580
1159484416,1159484565,1262
1159484566,1159484566,122008
1159484567,1159484927,1262
1159484928,1159485439,7656
1159485440,1159485695,1262
1159485696,1159485951,10899
1159485952,1159486463,1262
1159486464,1159486975,7656
1159486976,1159487231,9603
1159487232,1159487487,7656
1159487488,1159489791,5143
1159489792,1159490047,5539
1159490048,1159492607,5143
1159492608,1159492863,25205
1159492864,1159495167,5143
1159495168,1159495423,10844
1159495424,1159495679,5143
1159495680,1159501055,4043
1159501056,1159501184,2023
1159501185,1159501185,180187
1159501186,1159501311,2023
1159501312,1159512063,4043
1159512064,1159512575,2543
1159512576,1159512831,370892
1159512832,1159513599,2543
1159513600,1159513855,370714
1159513856,1159514111,371456
1159514112,1159514367,436039
1159514368,1159514879,370596
1159514880,1159515135,2543
1159515136,1159515391,371516
1159515392,1159515647,370743
1159515648,1159515903,2543
1159515904,1159516159,370608
1159516160,1159516415,2543
1159516416,1159516671,535101
1159516672,1159517695,2543
1159517696,1159517951,420457
1159517952,1159518015,2543
1159518016,1159518047,39
1159518048,1159519743,2543
1159519744,1159519999,420474
1159520000,1159520255,420480
1159520256,1159521535,2543
1159521536,1159521791,370765
1159521792,1159522223,2543
1159522224,1159522239,39
1159522240,1159522815,2543
1159522816,1159523071,420480
1159523072,1159523583,2543
1159523584,1159523839,420568
1159523840,1159524095,436039
1159524096,1159524351,370452
1159524352,1159525375,2543
1159525376,1159525631,370929
1159525632,1159526143,436039
1159526144,1159526399,370563
1159526400,1159527167,2543
1159527168,1159527423,790
1159527424,1159527935,2543
1159527936,1159528191,420486
1159528192,1159528447,2543
1159528448,1159529215,223
1159529216,1159529471,123031
1159529472,1159529727,223
1159529728,1159529983,116314
1159529984,1159530256,129858
1159530257,1159530257,134905
1159530258,1159530495,129858
1159530496,1159530751,130852
1159530752,1159530997,24170
1159530998,1159530998,120469
1159530999,1159531000,24170
1159531001,1159531001,127209
1159531002,1159531007,24170
1159531008,1159531263,134711
1159531264,1159531519,223
1159531520,1159531713,4879
1159531714,1159531714,119688
1159531715,1159532028,4879
1159532029,1159532029,132812
1159532030,1159532031,4879
1159532032,1159532263,223
1159532264,1159532271,4879
1159532272,1159532287,223
1159532288,1159532313,968
1159532314,1159532314,4879
1159532315,1159532543,968
1159532544,1159532832,4995
1159532833,1159532833,44932
1159532834,1159533567,4995
1159533568,1159533736,129860
1159533737,1159533737,126549
1159533738,1159533823,129860
1159533824,1159534216,3678
1159534217,1159534217,4879
1159534218,1159534335,3678
1159534336,1159534591,223
1159534592,1159535871,3678
1159535872,1159536127,968
1159536128,1159536383,3678
1159536384,1159536639,126922
1159536640,1159537663,123648
1159537664,1159538687,223
1159538688,1159538943,117287
1159538944,1159539199,223
