1550508160,1550508287,480199
1550508288,1550508415,422249
1550508416,1550508543,388295
1550508544,1550508799,563005
1550508800,1550509055,422194
1550509056,1550509567,388527
1550509568,1550510079,44
1550510080,1550510335,560865
1550510336,1550510591,384690
1550510592,1550510847,422232
1550510848,1550511103,386981
1550511104,1550512639,44
1550512640,1550512895,386429
1550512896,1550513151,391682
1550513152,1550513663,44
1550513664,1550513919,422414
1550513920,1550514943,44
1550514944,1550515199,422148
1550515200,1550515711,44
1550515712,1550515967,388488
1550515968,1550516735,44
1550516736,1550517247,384474
1550517248,1550517503,424900
1550517504,1550517759,422443
1550517760,1550518015,435493
1550518016,1550518143,422443
1550518144,1550518271,422334
1550518272,1550519551,44
1550519552,1550519807,388415
1550519808,1550520063,44
1550520064,1550520319,433714
1550520320,1550520831,44
1550520832,1550521087,390769
1550521088,1550521343,387631
1550521344,1550521599,561634
1550521600,1550521855,388447
1550521856,1550522111,421889
1550522112,1550522367,480199
1550522368,1550522879,422480
1550522880,1550523135,392303
1550523136,1550523391,44
1550523392,1550523647,609947
1550523648,1550524415,44
1550524416,1550524671,668950
1550524672,1550528255,44
1550528256,1550528511,387058
1550528512,1550528767,388208
1550528768,1550529023,421982
1550529024,1550529279,561544
1550529280,1550529535,388208
1550529536,1550529791,485130
1550529792,1550530815,44
1550530816,1550531071,385838
1550531072,1550531839,44
1550531840,1550532351,394126
1550532352,1550532607,44
1550532608,1550532863,385278
1550532864,1550533119,480199
1550533120,1550534143,44
1550534144,1550534399,680708
1550534400,1550534911,44
1550534912,1550535167,422331
1550535168,1550535679,44
1550535680,1550535935,386990
1550535936,1550536191,421996
1550536192,1550536447,560888
1550536448,1550536703,44
1550536704,1550536831,388161
1550536832,1550537343,44
1550537344,1550537471,610799
1550537472,1550538239,44
1550538240,1550538367,609870
1550538368,1550538495,560905
1550538496,1550538751,422527
1550538752,1550539007,388252
1550539008,1550540799,44
1550540800,1550541055,706950
1550541056,1550541311,421888
1550541312,1550541567,424951
1550541568,1550542335,44
1550542336,1550542591,424940
1550542592,1550543871,44
1550543872,1550544383,422317
1550544384,1550544895,44
1550544896,1550545151,673116
1550545152,1550545407,385836
1550545408,1550545663,422484
1550545664,1550545919,422466
