1467184928,1467184959,77
1467184960,1467185023,732115
1467185024,1467187711,77
1467187712,1467187967,376191
1467187968,1467188735,77
1467188736,1467189247,376191
1467189248,1467189503,77
1467189504,1467189759,665352
1467189760,1467191167,77
1467191168,1467191231,369233
1467191232,1467193343,77
1467193344,1467193471,376191
1467193472,1467193599,369284
1467193600,1467193855,369384
1467193856,1467194111,370686
1467194112,1467194367,77
1467194368,1467194623,374060
1467194624,1467196671,77
1467196672,1467196927,376191
1467196928,1467197439,427817
1467197440,1467197951,77
1467197952,1467198207,376191
1467198208,1467198463,369433
1467198464,1467199615,77
1467199616,1467199679,369904
1467199680,1467201599,77
1467201600,1467201663,421904
1467201664,1467202047,77
1467202048,1467202303,713654
1467202304,1467202559,77
1467202560,1467202815,369484
1467202816,1467204095,77
1467204096,1467204607,376191
1467204608,1467205087,77
1467205088,1467205119,369424
1467205120,1467205375,77
1467205376,1467205631,376191
1467205632,1467206911,77
1467206912,1467207167,665268
1467207168,1467209727,77
1467209728,1467209983,370623
1467209984,1467211775,77
1467211776,1467212287,369387
1467212288,1467212543,526504
1467212544,1467212671,370024
1467212672,1467212703,376191
1467212704,1467212799,370024
1467212800,1467213055,376191
1467213056,1467213823,77
1467213824,1467214847,376191
1467214848,1467215103,368956
1467215104,1467215871,77
1467215872,1467216127,608176
1467216128,1467219967,77
1467219968,1467220863,59
1467220864,1467220991,445632
1467220992,1467221247,705419
1467221248,1467221503,59
1467221504,1467221759,445688
1467221760,1467222015,445667
1467222016,1467223551,59
1467223552,1467223807,445696
1467223808,1467224063,59
1467224064,1467224319,524373
1467224320,1467224575,59
1467224576,1467224831,445691
1467224832,1467225071,59
1467225072,1467225087,445662
1467225088,1467225599,59
1467225600,1467225855,445830
1467225856,1467226111,59
1467226112,1467226367,705419
1467226368,1467226623,445672
1467226624,1467226879,445659
1467226880,1467227135,59
1467227136,1467227391,705419
1467227392,1467229119,59
1467229120,1467229183,445729
1467229184,1467231487,59
1467231488,1467231743,445651
1467231744,1467235071,59
1467235072,1467235327,705419
1467235328,1467236351,59
1467236352,1467252735,25
1467252736,1467261439,237
1467261440,1467261695,64662
1467261696,1467262719,237
1467262720,1467262975,177885
1467262976,1467263231,254901
1467263232,1467264255,237
1467264256,1467264511,64662
1467264512,1467269119,237
1467269120,1467272703,327582
1467272704,1467272959,586258
1467272960,1467274239,327582
1467274240,1467275263,587903
1467275264,1467278335,327582
1467278336,1467278591,587670
1467278592,1467279871,327582
1467279872,1467280127,594965
1467280128,1467280383,327582
1467280384,1467280639,594965
1467280640,1467280895,586263
1467280896,1467282431,327582
1467282432,1467282943,587903
1467282944,1467284479,327582
1467284480,1467285247,586567
1467285248,1467285503,327582
1467285504,1467285759,184
1467285760,1467286015,456905
1467286016,1467286711,184
1467286712,1467286719,735213
1467286720,1467287551,184
1467287552,1467288063,466846
1467288064,1467288319,184
1467288320,1467288575,702043
1467288576,1467288599,450196
1467288600,1467288603,702502
1467288604,1467289215,450196
1467289216,1467289247,453741
1467289248,1467289263,454940
1467289264,1467289343,450196
1467289344,1467289599,184
1467289600,1467289855,466814
1467289856,1467291199,184
1467291200,1467291203,597519
1467291204,1467293551,184
1467293552,1467293559,702043
1467293560,1467293951,184
1467293952,1467294207,453741
1467294208,1467294719,465582
1467294720,1467295039,450196
1467295040,1467295103,523299
1467295104,1467295231,450196
1467295232,1467295487,456203
1467295488,1467297023,184
1467297024,1467297031,702043
1467297032,1467298047,184
1467298048,1467298303,518584
1467298304,1467298559,702043
1467298560,1467298815,530102
1467298816,1467299327,702043
1467299328,1467299583,184
1467299584,1467299839,453741
1467299840,1467300863,702043
1467300864,1467301119,184
1467301120,1467301375,450196
1467301376,1467301887,518584
1467301888,1467318271,77
1467318272,1467320831,184
1467320832,1467321087,703919
1467321088,1467323135,184
1467323136,1467323391,703919
1467323392,1467327231,184
1467327232,1467327487,473786
1467327488,1467328767,184
1467328768,1467329023,701809
1467329024,1467329535,184
1467329536,1467329791,701809
1467329792,1467330559,184
1467330560,1467330815,701809
1467330816,1467331071,184
1467331072,1467331327,701809
1467331328,1467332863,184
1467332864,1467333119,473786
1467333120,1467333887,184
1467333888,1467334399,456906
1467334400,1467334655,184
1467334656,1467335935,77
1467335936,1467336191,370213
1467336192,1467344895,77
1467344896,1467345151,425531
1467345152,1467346495,77
1467346496,1467346559,242
1467346560,1467351039,77
1467351040,1467351807,162
1467351808,1467352063,565233
1467352064,1467352575,162
1467352576,1467352831,452028
1467352832,1467356927,162
1467356928,1467357183,453598
1467357184,1467358207,500301
1467358208,1467358719,456908
1467358720,1467359231,162
1467359232,1467359487,456026
1467359488,1467360511,162
1467360512,1467360767,453598
1467360768,1467364863,162
1467364864,1467365375,456026
1467365376,1467365631,162
1467365632,1467365887,708270
1467365888,1467367167,162
1467367168,1467367295,451426
1467367296,1467367423,464576
1467367424,1467383807,57
1467383808,1467390975,25
1467390976,1467391231,453889
1467391232,1467391487,25
1467391488,1467391999,456050
1467392000,1467396863,25
1467396864,1467397119,536954
1467397120,1467400191,25
1467400192,1467414527,184
1467414528,1467414783,703919
1467414784,1467415039,184
1467415040,1467415295,662533
1467415296,1467415807,184
1467415808,1467416063,703919
1467416064,1467416575,184
1467416576,1467417087,174
1467417088,1467417343,733606
1467417344,1467421183,174
1467421184,1467421439,587150
1467421440,1467423231,174
1467423232,1467423487,584711
1467423488,1467430143,174
1467430144,1467430399,674543
1467430400,1467430655,733607
1467430656,1467430911,174
1467430912,1467431167,666148
1467431168,1467432959,174
1467432960,1467433471,450269
1467433472,1467433727,25
1467433728,1467433983,450269
1467433984,1467434751,25
1467434752,1467435007,450269
1467435008,1467442687,25
1467442688,1467442943,494486
1467442944,1467445247,25
1467445248,1467445503,451470
1467445504,1467447039,25
1467447040,1467447295,451470
1467447296,1467449343,25
1467449344,1467457535,193
1467457536,1467458047,64
