3693034496,3693049855,111
3693049856,3693050111,664257
3693050112,3693050623,111
3693050624,3693050879,664257
3693050880,3693064959,111
3693064960,3693065215,667976
3693065216,3693071871,111
3693071872,3693072127,667976
3693072128,3693085695,111
3693085696,3693085951,660003
3693085952,3693134591,111
3693134592,3693134847,664107
3693134848,3693169151,111
3693169152,3693169407,660003
3693169408,3693176319,111
3693176320,3693176575,664034
3693176576,3693196799,111
3693196800,3693197055,664290
3693197056,3693211647,111
3693211648,3693211903,660003
3693211904,3693212415,111
3693212416,3693212671,664131
3693212672,3693239807,111
3693239808,3693240063,664481
3693240064,3693304831,111
3693304832,3693305087,660003
3693305088,3693317631,111
3693317632,3693317887,664436
3693317888,3693566463,111
3693566464,3693566719,609183
3693566720,3693875711,111
3693875712,3693875967,666666
3693875968,3693926911,111
3693926912,3693927167,663882
3693927168,3693963263,111
3693963264,3693963519,664424
3693963520,3694037503,111
3694037504,3694037759,660026
3694037760,3694079487,111
3694079488,3694079743,660026
3694079744,3694110207,111
3694110208,3694110463,660026
3694110464,3694171647,111
3694171648,3694171903,666837
3694171904,3694201343,111
3694201344,3694201599,664253
3694201600,3694228479,111
3694228480,3694228735,663842
3694228736,3694284799,111
3694284800,3694285055,667617
3694285056,3694391807,111
3694391808,3694392063,668657
3694392064,3694423807,111
3694423808,3694424063,666845
3694424064,3694490111,111
3694490112,3694490367,664188
3694490368,3694547455,111
3694547456,3694547711,663737
3694547712,3694583807,111
3694583808,3694584063,663737
3694584064,3694598655,111
3694598656,3694598911,659898
3694598912,3694651903,111
3694651904,3694652159,663757
3694652160,3694652927,111
3694652928,3694653183,663757
3694653184,3694669311,111
3694669312,3694669567,663721
3694669568,3694740991,111
3694740992,3694741247,663869
3694741248,3694761471,111
3694761472,3694761727,660017
3694761728,3694938623,111
3694938624,3694938879,664098
3694938880,3694939135,111
3694939136,3694939391,659898
3694939392,3694973439,111
3694973440,3694973695,663737
3694973696,3694993407,111
3694993408,3694993663,106329
3694993664,3695015423,111
3695015424,3695015679,664095
3695015680,3695049215,111
3695049216,3695049471,663737
3695049472,3695071743,111
3695071744,3695071999,663742
3695072000,3695094527,111
3695094528,3695094783,663726
3695094784,3695105791,111
3695105792,3695106047,663844
3695106048,3695135487,111
3695135488,3695135743,663749
3695135744,3695156735,111
3695156736,3695156991,664099
3695156992,3695181823,111
3695181824,3695217663,119
3695217664,3695217919,338003
3695217920,3695289855,119
3695289856,3695290111,105660
3695290112,3695417599,119
3695417600,3695417855,244373
3695417856,3695429119,119
3695429120,3695429375,106143
3695429376,3695487999,119
3695488000,3695488255,22883
3695488256,3695578623,119
3695578624,3695578879,22883
3695578880,3695580671,119
3695580672,3695580927,22883
3695580928,3695581183,119
3695581184,3695581439,22883
3695581440,3695581695,119
