2558660097,2558660097,1833
2558660098,2558660098,13772
2558660099,2558660100,223
2558660101,2558660101,115731
2558660102,2558660102,38568
2558660103,2558660351,223
2558660352,2558660358,20081
2558660359,2558660359,196376
2558660360,2558660360,20081
2558660361,2558660361,2631
2558660362,2558660363,20081
2558660364,2558660364,9996
2558660365,2558660607,20081
2558660608,2558660863,3079
2558660864,2558722303,223
2558722304,2558722559,1785
2558722560,2558724095,223
2558724096,2558724223,11222
2558724224,2558724224,1362
2558724225,2558724225,7777
2558724226,2558724226,11222
2558724227,2558724227,5093
2558724228,2558724228,10001
2558724229,2558724229,3725
2558724230,2558724230,6680
2558724231,2558724231,121722
2558724232,2558724351,11222
2558724352,2558724353,223
2558724354,2558724354,120229
2558724355,2558724355,223
2558724356,2558724356,2027
2558724357,2558724359,223
2558724360,2558724360,21884
2558724361,2558724416,223
2558724417,2558724417,9424
2558724418,2558724418,5654
2558724419,2558724420,223
2558724421,2558724421,6130
2558724422,2558724422,223
2558724423,2558724423,1415
2558724424,2558724424,1192
2558724425,2558724425,9493
2558724426,2558724483,223
2558724484,2558724484,7174
2558724485,2558724485,9952
2558724486,2558724543,223
2558724544,2558724544,7928
2558724545,2558724545,7578
2558724546,2558724546,7944
2558724547,2558724547,1051
2558724548,2558724548,4134
2558724549,2558724549,136933
2558724550,2558724550,33852
2558724551,2558724607,223
2558724608,2558724608,2221
2558724609,2558724609,37291
2558724610,2558724610,6857
2558724611,2558724615,2221
2558724616,2558724616,134529
2558724617,2558724621,2221
2558724622,2558724622,3385
2558724623,2558724678,2221
2558724679,2558724679,4004
2558724680,2558724680,5461
2558724681,2558724681,7825
2558724682,2558724682,2221
2558724683,2558724683,7104
2558724684,2558724684,128809
2558724685,2558724685,5164
2558724686,2558724686,2591
2558724687,2558724735,2221
2558724736,2558724736,2705
2558724737,2558724738,2221
2558724739,2558724739,3860
2558724740,2558724740,8987
2558724741,2558724741,103488
2558724742,2558724742,10704
2558724743,2558724799,2221
2558724800,2558724800,22396
2558724801,2558724801,181938
2558724802,2558724802,7952
2558724803,2558724803,2025
2558724804,2558724804,3196
2558724805,2558724805,2521
2558724806,2558724863,2221
2558724864,2558724864,35631
2558724865,2558724865,1445
2558724866,2558724866,163503
2558724867,2558724867,10965
2558724868,2558724868,7675
2558724869,2558724879,35631
2558724880,2558724880,2326
2558724881,2558725119,35631
2558725120,2558725633,223
2558725634,2558725634,10554
2558725635,2558725639,223
2558725640,2558725640,11371
2558725641,2558725641,119671
2558725642,2558725894,223
2558725895,2558725895,122912
2558725896,2558725896,223
2558725897,2558725897,123512
2558725898,2558725899,223
2558725900,2558725900,6453
2558725901,2558725901,223
2558725902,2558725902,218712
2558725903,2558726143,223
2558726144,2558726399,31374
2558726400,2558789375,223
2558789376,2558789569,6139
2558789570,2558789570,38256
2558789571,2558789571,6139
2558789572,2558789572,231467
2558789573,2558789574,6139
2558789575,2558789575,1576
2558789576,2558789631,6139
2558789632,2558789824,40734
2558789825,2558789825,10285
2558789826,2558789826,21215
2558789827,2558789827,115721
2558789828,2558789828,40734
2558789829,2558789829,116848
2558789830,2558789830,5032
2558789831,2558789831,131634
2558789832,2558789887,40734
2558789888,2558789889,4751
2558789890,2558789890,120877
2558789891,2558789891,23349
2558789892,2558789951,4751
2558789952,2558789952,181065
2558789953,2558789953,9424
2558789954,2558789954,4751
2558789955,2558789955,11102
2558789956,2558789956,7250
2558789957,2558789957,4751
2558789958,2558789958,9976
2558789959,2558790016,4751
2558790017,2558790017,2697
2558790018,2558790027,4751
2558790028,2558790028,1164
2558790029,2558790079,4751
2558790080,2558790080,117572
2558790081,2558790081,7578
2558790082,2558790082,7944
2558790083,2558790083,9031
2558790084,2558790084,8819
2558790085,2558790085,7856
2558790086,2558790086,6813
2558790087,2558790143,4751
2558790144,2558790144,223
2558790145,2558790145,3663
2558790146,2558790146,12833
2558790147,2558790151,223
2558790152,2558790152,134529
2558790153,2558790157,223
2558790158,2558790158,31298
2558790159,2558790214,223
2558790215,2558790215,9271
2558790216,2558790216,7084
2558790217,2558790217,7825
2558790218,2558790218,11371
2558790219,2558790219,24010
2558790220,2558790220,128809
2558790221,2558790221,5164
2558790222,2558790222,126687
2558790223,2558790271,223
2558790272,2558790272,20650
2558790273,2558790273,223
2558790274,2558790274,8680
2558790275,2558790275,3860
2558790276,2558790276,126803
2558790277,2558790277,2353
2558790278,2558790278,10844
2558790279,2558790336,223
2558790337,2558790337,8657
2558790338,2558790338,27823
2558790339,2558790339,4259
2558790340,2558790341,11548
2558790342,2558790393,223
2558790394,2558790394,46571
2558790395,2558790399,223
2558790400,2558790407,1842
2558790408,2558790408,6781
2558790409,2558790409,3063
2558790410,2558790410,4188
2558790411,2558790411,9214
2558790412,2558790412,1842
2558790413,2558790413,136138
2558790414,2558790655,1842
2558790656,2558790911,223
2558790912,2558790912,4718
2558790913,2558790913,2498
2558790914,2558791167,4718
2558791168,2558791170,5181
2558791171,2558791171,6130
2558791172,2558791174,5181
2558791175,2558791175,123492
2558791176,2558791423,5181
2558791424,2558791487,4751
2558791488,2558791488,4024
2558791489,2558791679,4751
2558791680,2558791935,10403
2558791936,2558854655,223
2558854656,2558854656,648657
2558854657,2558854657,6439
2558854658,2558854658,722
2558854659,2558854659,19683
2558854660,2558854660,38970
2558854661,2558854661,12206
2558854662,2558854662,187490
2558854663,2558854663,5222
2558854664,2558854669,648657
2558854670,2558854670,12213
2558854671,2558854724,648657
2558854725,2558854725,5742
2558854726,2558854726,11031
2558854727,2558854727,153451
2558854728,2558854728,121915
2558854729,2558854729,15186
2558854730,2558854783,648657
2558854784,2558854784,116094
2558854785,2558854785,12143
2558854786,2558854786,12333
2558854787,2558854787,12143
2558854788,2558854788,116673
2558854789,2558854789,122823
2558854790,2558854791,25443
2558854792,2558854847,648657
2558854848,2558854848,2593
2558854849,2558854849,4821
2558854850,2558854850,648657
2558854851,2558854851,6805
2558854852,2558854852,740
2558854853,2558854853,38959
2558854854,2558854854,116556
2558854855,2558854855,3185
2558854856,2558854911,648657
2558854912,2558854912,223
2558854913,2558854913,13229
2558854914,2558854914,3343
